US Fish and Wildlife Service Endangered Species Program Luettelo USAn uhanalaisista eläimistä jatkolinkkeineen.	<http://urn.fi/URN:NBN:fi:au:ykl:58>
MeSH Browser : medical subject headings MeSH Browser on asiasanahakemisto, joka sisältää englanninkieliset lääketieteelliset asiasanat (Medical Subject Headings). Sen avulla kuvailusanat ja niiden hierarkkinen rakenne löytyvät helposti. Sisältää paljon hakuvaihtoehtoja.	<http://urn.fi/URN:NBN:fi:au:ykl:02.321>
Joensuun taidemuseo Joensuun taidemuseon näyttelyt ja kokoelmat sekä yhteystiedot museoon.	<http://urn.fi/URN:NBN:fi:au:ykl:70.062>
Dana's Textile Travels Kankaanvärjäysperinteeseen ja kudontaan/punontaan keskittyvä sivusto, jossa esitellään laajemmin kyseessä olevien maiden käsityöperinnettä.	<http://urn.fi/URN:NBN:fi:au:ykl:76.2>
Grafia Grafia ry. on graafisen suunnittelun ammattilaisten järjestö. Grafian sivuilla on tietoa järjestöstä ja sen jäsenistä, uutisia ja tiedotteita. Sivuilla esitellään myös Suomessa järjestettäviä graafisen alan tapahtumia ja kilpailuja.	<http://urn.fi/URN:NBN:fi:au:ykl:75.1> <http://urn.fi/URN:NBN:fi:au:ykl:69.35>
Suomen kultaseppien liitto ry. Sivuilla on liiton jäsenyritykset ja tietoja alan koulutuksesta. Kuluttajalle on tietoa jalometallialasta, mm. jalokivistä, jalometallituotteiden leimoista ja korujen huollosta.	<http://urn.fi/URN:NBN:fi:au:ykl:76.4>
Show Caves of the World Saksalaisen luolaharrastajan ylläpitämä laaja sivusto esittelee kiinnostavaa maanalaista maailmaa. Mukana on luolia, kaivoksia, lähteitä ja maanalaisia rakennelmia eri puolilta maapalloa. Esittelyjen laajuus vaihtelee. Suuri osa kohteista toimii turistinähtävyyksinä, ja monista on mainittu esim. aukioloajat ja hinnat.	<http://urn.fi/URN:NBN:fi:au:ykl:55.2>
In The Space Between... Tekstiilitaiteilija Outi Martikaisen profiili, teoskuvia, cv ja yhteystiedot	<http://urn.fi/URN:NBN:fi:au:ykl:76.2>
Aivoliitto Aivohalvaus- ja dysfasialiiton sivuilta löytyy tietoa aivohalvauksesta ja dysfasiasta sekä terapiamuodoista. Liiton palvelut: tuetut lomat, koulutukset ja tapahtumat, kommunikaatiokeskus ja nuortentalo esitellään.	<http://urn.fi/URN:NBN:fi:au:ykl:59.55>
Yhteishyvä : Kauneus ja pukeutuminen Yhteishyvän kauneusosassa on artikkeleita, vinkkejä, tuotetestejä ja meikkausoppaita.	<http://urn.fi/URN:NBN:fi:au:ykl:59.31>
St. Petersburg Times (The) The St. Petersburg Times`n verkkolehti. Uutisia Venäjältä, liike-elämää ja kulttuuria käsitteleviä artikkeleita, luokitellut ilmoitukset ja työpaikat. Sivujen selailu ei vaadi rekisteröitymistä ja on maksutonta. Lisämaksusta on mahdollisuus saada lisäpalveluja.	<http://urn.fi/URN:NBN:fi:au:ykl:05.4>
Piano World Hyöty- ja viihdeartikkeleita pianosta, osto/myynti-ilmoituksia.	<http://urn.fi/URN:NBN:fi:au:ykl:78.61> <http://urn.fi/URN:NBN:fi:au:ykl:78.6>
YLE Terveys - Laihdutus YLEn genreportaalin laihdutussivuilla on artikkeleita ja videoita laihduttamisesta ja painonhallinnasta. Aihetta on käsitelty monipuolisesti.	<http://urn.fi/URN:NBN:fi:au:ykl:59.34>
Suomalaisten kemistien seura Sisältää muun muassa linkit paikallisseurojen sivuille, mitalit ja palkinnot, kemistigalleria ja tietoa kummikemistitoiminnasta.	<http://urn.fi/URN:NBN:fi:au:ykl:54>
Portti : Science finction Portti on science fictionin ja fantasian erikoislehti. Sisältää sisällysluetteloita, kirja-arvosteluja, suomalaisia ja käännösnovelleja.	<http://urn.fi/URN:NBN:fi:au:ykl:86.12>
Delta Air Lines Delta Air Lines'n reitit, hinnat ja lentojen ajat.	<http://urn.fi/URN:NBN:fi:au:ykl:69.64>
Marlene Dietrich Runsaasti ihailijan keräämiä kuvia ja tietoja Marlene Dietrichistä ja hänen urastaan.	<http://urn.fi/URN:NBN:fi:au:ykl:77.493>
Vesalius Image Archive Anatomian ja kirurgian maksuton kuvasto.	<http://urn.fi/URN:NBN:fi:au:ykl:59.1>
J. H. Erkon kirjoituskilpailu Tietoa kilpailusta, jonka lajina on lyhytproosa ja joka on suunnattu kolmikymppisille ja sitä nuoremmille kirjoittajille, jotka eivät vielä ole julkaisseet omaa esikoisteostaan.	<http://urn.fi/URN:NBN:fi:au:ykl:86>
Beauty24.de Saksalainen kauneuden, muodin ja elämäntyylin lehti.	<http://urn.fi/URN:NBN:fi:au:ykl:90.21>
Turkey Turkin matkailuministeriön ylläpitämät matkailusivut. Tietoa alueista, turkkilaisista matkatoimistoista, harrastuksista ja nähtävyyksistä. Linkkejä ja hakutoiminto.	<http://urn.fi/URN:NBN:fi:au:ykl:48.111>
Studera.nu Kaikki Ruotsin korkeakouluopinnoista, yhdessä paikassa.	<http://urn.fi/URN:NBN:fi:au:ykl:38.4>
Drawn by the Brush: Oil Sketches by Peter Paul Rubens Verkkonäyttelyssä esitellään 45 Rubensin isompia teoksia varten tekemää luonnosta. Sisältää myös kaksi esseetä Rubensin taiteesta. Aikajanalla Rubensin elämä ja työ sijoitetaan aikakauden muiden tapahtumien joukkoon.	<http://urn.fi/URN:NBN:fi:au:ykl:74.9132>
Kalastuskieltoalueiden karttapalvelu Maa- ja metsätalousministeriön julkaisemasta kalastuskieltokartasta löytyvät kalastuslain nojalla tehdyt kalastuskiellot. Karttaa voi tarkastella maan laajuisena, lääneittäin tai GT-karttana.	<http://urn.fi/URN:NBN:fi:au:ykl:67.62>
Ontologiapohjainen kysymys-vastaus -palvelu \Ontologiapohjainen kysymys-vastaus -palvelu\ esittelee semanttisen webin ja ontologioiden soveltamisen mahdollisuutta kysy-vastaus -palveluihin. Diplomityön yhteydessä on kehitetty ontologiapohjainen sovellus, Opas, jo olemassa olevaan Kirjastot.fi:n Kysy kirjastonhoitajalta -palveluun. Työ kuvaa sen toimintaa ja soveltuvuutta käytäntöön.	<http://urn.fi/URN:NBN:fi:au:ykl:61.2> <http://urn.fi/URN:NBN:fi:au:ykl:02.36>
Max Hunter Folk Song Collection Amerikkalaisia kansanlauluja, joita Hunter kiersi nauhoittamassa 1956-1976. Nuotteja ja sanoituksia, sekä audio- ja MIDI-tiedostoja.	<http://urn.fi/URN:NBN:fi:au:ykl:78.8912>
Codemasters	<http://urn.fi/URN:NBN:fi:au:ykl:79.81>
Gotland-portalen: Välkommen till Gotland! 3000 sivun ja 5000 kuvan verran tietoa Gotlannin matkailusta ja matkustamisesta saarelle, aikataluista, asumisesta, mökkeilystä, uimarannoista, luonnosta ja nähtävyyksistä.	<http://urn.fi/URN:NBN:fi:au:ykl:43.1>
Suomen Pyöräilyunioni ry Suomen Pyöräilyunionin kotisivut sisältävät mm. tietoa pyöräilyn kuntotapahtumista, cup-kilpailut, tuloksia, jäsenseurat, kilpailusäännöt ja ajankohtaista.	<http://urn.fi/URN:NBN:fi:au:ykl:79.19>
Kevyt : keskosvanhempien yhdistys Sivut sisältävät tietoa keskoslasten hoidosta ja vanhempien tuki- ja harrastusryhmistä.	<http://urn.fi/URN:NBN:fi:au:ykl:37.4> <http://urn.fi/URN:NBN:fi:au:ykl:59.571>
Kuulosuoja.fi Milloin on tarpeellista suojata kuulo? Kuuloliiton kuulonsuojelusivustolla kerrotaan melusta ja kuulonsuojaamisesta rock-konsereissa ja muissa vapaa-ajan harrastuksissa.	<http://urn.fi/URN:NBN:fi:au:ykl:59.59>
NettiNappi Nappi on nuorten tiedotus- ja neuvontapiste Internetissä. Perustietoa nuorten elämään liittyvissä aiheissa kuten asuminen, opiskelu ja työelämä. Sivuilla myös kysymyspalsta.	<http://urn.fi/URN:NBN:fi:au:ykl:38.7>
Italian Renaissance Renessanssitaiteen merkkihenkilöitä ja kuvia heidän maalauksistaan.	<http://urn.fi/URN:NBN:fi:au:ykl:74.9131>
Katumuisti : tositarinoita Helsingistä Katumuisti : tositarinoita Helsingistä sisältää muistoja Helsingistä. Tarinoita ovat lähettäneet Helsingin kulttuurivuoden kunniaksi vuonna 2000 helsinkiläiset. Tarinoita voi kuunnella sivustossa.	<http://urn.fi/URN:NBN:fi:au:ykl:92.833>
Salibandyn pelisäännöt Salibandyn säännöt Suomen Salibandyliiton sivuilla.	<http://urn.fi/URN:NBN:fi:au:ykl:79.3>
Dover Museum Doverin paikallisen historian ja arkeologian museon kotisivuilla kerrotaan museosta, sen toiminnasta ja palveluista. Uutisia, tapahtumakalenteri, museon kokoelmien esittelyä, tietoa Doverin historiasta esihistorialliselta ajalta lähtien. Sivuilta löytyy tietopaketti pronssiajalle ajoitetusta puisesta veneestä, joka löydettiin alueelta 1990-luvulla.	<http://urn.fi/URN:NBN:fi:au:ykl:95.1>
Bruxelles - Brussel - Brüssel -Brussells Sivuille on koottu Brysseliä esitteleviä linkkejä: virallisia kaupungin hallintoon liittyviä sivuja, kaupankäyntiä ja taloutta sekä matkailijoille hyödyllisiä kulttuuriin, nähtävyyksiin, majoitukseen ja tapahtumiin liittyviä linkkejä.	<http://urn.fi/URN:NBN:fi:au:ykl:44.81>
Suomen Urheilumuseon digitoidut aineistot Suomen Urheilumuseo on julkaissut sivuillaan vanhimman suomenkielisen liikuntaoppaan, Karl Gustaf Göösin Voimistelun harjoitus-oppi, Jääkiekkokirjakirjoja 1961-1977 sekä vanhojen urheilulehtien Sporten ja Uljas vuosikertoja.	<http://urn.fi/URN:NBN:fi:au:ykl:79.1>
Kemin nahkatarvike Oy Nettikaupasta saa mm. nahkaa rumpuihin ja muihin tarkoituksiin sekä nahkanauhoja.	<http://urn.fi/URN:NBN:fi:au:ykl:65>
Unifrance : Promoting French Cinema Worldwide Unifrance pyrkii edistämään ranskalaisen elokuvan esiintulemista ja kaupallista levitystä kotimaansa ulkopuolella. Yhdistyksen sivuilla on paljon tietoa paitsi ranskalaisesta elokuvasta myös elokuva-alasta yleensä. Mukana on useita hakemistoja esim. elokuvista, näyttelijöistä, ohjaajista, tuottajista, jakelukanavista ja elokuva-alan tapahtumista.	<http://urn.fi/URN:NBN:fi:au:ykl:77.4961>
Wild Indonesia Ohjelmasarjan oheissivuston aiheita ovat Komodolla ja sen lahisaarilla elävä jättiläislisko, Komodon varaani, merenalaisista tulivuorenpurkauksista vuonna 1930 syntynyt saari, Anak Krakatau sekä saariryhmän luonnon ainutlaatuinen monimuotoisuus.	<http://urn.fi/URN:NBN:fi:au:ykl:58.13>
Accordion Links Paljon harmonikkalinkkejä. Sivulle on kerätty osoitteita klassisesta musiikista, viihdemusiikista, jazzista, rockista ja kansanmusiikista. Lisäksi artisteista, tapahtumista, valmistajien kotisivuja sekä harmonikan historiaa.	<http://urn.fi/URN:NBN:fi:au:ykl:78.66>
Pingstate.nu Pingstate.nu on visuaalisen alan ammattilaisille, opiskelijoille ja harrastajille tarkoitettu verkkoyhteisö, josta löytyy galleria ja keskustelufoorumi.	<http://urn.fi/URN:NBN:fi:au:ykl:75.1> <http://urn.fi/URN:NBN:fi:au:ykl:70> <http://urn.fi/URN:NBN:fi:au:ykl:70.92>
Suomen vesihiihtourheilu Suomen vesihiihtourheilu ry:n verkkosivut, joilla tietoa pujottelusta, kuvioista, hypyistä, kilpailutoiminnasta, säännöistä, valmennustoiminnasta, Suomen ennätyksistä, nuorisotoiminnasta ym.	<http://urn.fi/URN:NBN:fi:au:ykl:79.13>
Maatiainen ry Aatteellisen yhdistyksen toimintaa ja julkaisuja esittelevät sivut. Tietoa ja linkkejä maatiaiskasveista, maatiaiseläimistä ja perinnemaisemista.	<http://urn.fi/URN:NBN:fi:au:ykl:67> <http://urn.fi/URN:NBN:fi:au:ykl:67.3> <http://urn.fi/URN:NBN:fi:au:ykl:50.1>
Erityisalojen Toimihenkilöliitto ERTO Erton sivuilta löytyy työsuhdeopas, tietoa palveluista ja eduista.	<http://urn.fi/URN:NBN:fi:au:ykl:36.133>
Pielaveden kunta Pielaveden kunnan kotisivu, joka sisältää tietoa kunnan organisaatiosta, palveluista, yritystoiminnasta, tapahtumista sekä matkailuinformaatiota ja karttoja. Sivuilla on tietoa myös kunnassa myynnissä olevista tonteista ja asunnoista sekä vuokrattavista loma-asunnoista ja vuokrattavista ja myytävistä toimitiloista.	<http://urn.fi/URN:NBN:fi:au:ykl:42.62>
Sähköallergia : totta vai luulosairautta Laajat sivut, joilla käsitellään sähköallergiaa. Taudinmääritys, oireet, linkkejä.	<http://urn.fi/URN:NBN:fi:au:ykl:59.58>
Visual Domain Remote Selector-ohjelman (shareware) dokumentaatio ja tietoa asemien lukituksesta. Ohjelman käyttö edellyttää DVD-aseman ja MPEG2-purkukortin yhdistelmää. Laaja tuki erilaisille purkukorteille. (RPC-1)	<http://urn.fi/URN:NBN:fi:au:ykl:61.44>
Helsingin vanhusneuvosto Helsingin vanhusneuvoston sivut käsittelevät keinoja ja projekteja, joilla pyritään parantamaan vanhusten elämän laatua ja selviytymistä arjessa.	<http://urn.fi/URN:NBN:fi:au:ykl:32.4> <http://urn.fi/URN:NBN:fi:au:ykl:37.232>
Tampereen Pyrintö Basketball Tampereen Pyrinnön sivulla tietoa liigasta, joukkueen pelaajat ja ottelut.	<http://urn.fi/URN:NBN:fi:au:ykl:79.33>
Libya Country Profile Faktat, johtajat, tiedotusvälineet, tärkeimmät tapahtumat aikajanalla, kansallishymni, artikkeleita, jatkolinkkejä.	<http://urn.fi/URN:NBN:fi:au:ykl:48.21>
Tourette Syndrome Association, inc. TSA on Yhdysvaltain kansallinen Touretten syndroomaa sairastavien ja heidän omaistensa yhdistys. Sivuilla on tietoa oireyhtymästä, sen hoidosta ja tutkimuksesta.	<http://urn.fi/URN:NBN:fi:au:ykl:59.55>
Yle oppiminen : italia YLE:n italiasivusto Italian kielen oppimateriaaleja, Italian abitreenit -kurssin sekä tehtäviä ja sanastopelin.	<http://urn.fi/URN:NBN:fi:au:ykl:89.62>
Osteopatia.fi Sivuilla on tietoa osteopatiasta ja sen historiasta, alan koulutuksesta sekä osteopaattien yhteystietoja.	<http://urn.fi/URN:NBN:fi:au:ykl:59.41> <http://urn.fi/URN:NBN:fi:au:ykl:59.4>
SURFERMag Sivu lainelautailijalle, juttujen lisäksi kuvia, MPEG-videota maailman parhaista surfipaikoista.	<http://urn.fi/URN:NBN:fi:au:ykl:79.13>
Vuokralaisten keskusliitto ry. VKL Vuokralaisten keskusliitto ry. on puolueeton valtakunnallinen vuokralaisten etuja ja oikeuksia valvova ja edistävä järjestö. Kotisivulla palvelunumerot sekä linkkejä mm. huoneenvuokralaki, tietopaketti vuokralla asumisesta ja tietoa yhdistyksen historiasta ja tämän hetken tavoitteista.	<http://urn.fi/URN:NBN:fi:au:ykl:37.5> <http://urn.fi/URN:NBN:fi:au:ykl:33.35>
Nettivihje Nettivihjeessä voi lähettää ilmoituksen internetissä olevasta lasten seksuaaliseen hyväksikäyttöön liittyvästä laittomasta toiminnasta, kuten seksuaalisista kuvista ja videoista, joissa esiintyy alaikäisiä lapsia ja nuoria. Nettivihjeessä on myös tietoa lainsäädännöstä sekä artikkeleita, tilastoja, chateja ja koulutusmateriaalia.	<http://urn.fi/URN:NBN:fi:au:ykl:61.72>
British Airways British Airwaysin kotisivulla on aikataulujen lisäksi on-line lipunvarausmahdollisuus, tietopaketti matkailijoille useista kaupungeista ympäri maailman, ja linkkejä British Airways -eri puolilla maailmaa sivuille, joilla on tekstit osittain paikallisella kielellä.	<http://urn.fi/URN:NBN:fi:au:ykl:69.64>
Canadian Forests Website Yksityishenkilöiden ylläpitämä sivusto, joka sisältää mm. Kanadan metsäasioihin liittyvän linkkihakemiston.	<http://urn.fi/URN:NBN:fi:au:ykl:67.5>
Suomen edustustot ulkomailla Suomen edustustot ulkomailla esittelee Suomen edustustot ulkomailla sekä niiden toimintaa ja tehtäviä. Lisäksi sivustosta löytyvät edustajat ulkomailla. Edustustoihin kuuluvat myös Suomen edustustot kansainvälisissä tehtävissä sekä Euroopan uniossa.	<http://urn.fi/URN:NBN:fi:au:ykl:32.5> <http://urn.fi/URN:NBN:fi:au:ykl:32.52>
Pesäkarhut Pori Porin Pesäkarhujen pelit ja pelaajat.	<http://urn.fi/URN:NBN:fi:au:ykl:79.32>
Peliareena Peliareena tarjoaa reilut 200 ilmaista peliä. Pelaaminen onnistuu ilman rekisteröitymistä, rekisteröityneet voivat mm. osallistua kilpailuihin.	<http://urn.fi/URN:NBN:fi:au:ykl:79.81>
Kirkonkellot Sivulla on kirkonkelloihin liittyviä linkkejä ja kirjallisuusviiteitä.	<http://urn.fi/URN:NBN:fi:au:ykl:25.26>
Turun yliopiston täydennyskoulutuskeskus Turun yliopiston täydennyskoulutuskeskuksen yleisesittely yhteystietoineen ja osastoineen. Avoimen yliopiston, ammatillisen täydennyskoulutuksen ja alueellisen kehittämisen koulutustarjonta.	<http://urn.fi/URN:NBN:fi:au:ykl:38.41>
Tapettitietokanta Museoviraston tapettitietokannassa voi tutustua noin 6000 suomalaiseen tapettiin. Näytteet ovat pääasiassa 1800-luvulta ja 1900-luvun alkupuolelta, mutta mukana on näytteitä myös 1700-luvulta. Tapettitietokannasta voi tehdä hakuja esimerkiksi ajan, kuvion, värin ja kohteen mukaan.	<http://urn.fi/URN:NBN:fi:au:ykl:76.1> <http://urn.fi/URN:NBN:fi:au:ykl:66.33>
Google Zeitgeist Google-hakujen top 10 -listoja, kaavio eri selainten käytöstä ja muuta ihmisten hakutapoihin liittyvää tietoa. Tiedot päivittyvät kuukausittain, viikottain tai jopa päivittäin.	<http://urn.fi/URN:NBN:fi:au:ykl:61.72>
Mammalia Nisäkkäiden lajiluettelo	<http://urn.fi/URN:NBN:fi:au:ykl:58.11>
Langan värjäys kasviväreillä Selkeät ohjeet kuvineen langan kasvivärjäyksestä.	<http://urn.fi/URN:NBN:fi:au:ykl:65.45>
British Rally Sisältää mm. saarivaltakunnan rallien aikataulun, linkit tapahtumien sivuille, uutisia ja kuvia.	<http://urn.fi/URN:NBN:fi:au:ykl:79.52>
Vihreät Vaatteet - Tietoa ekologisista ja eettisistä vaatteista Anniina Nurmi selvittää blogissaan, mikä tekee vaatteesta vihreä. Hän myös listaa vihreät tuotemerkit, esittelee tuotteita ja kirjoittaa yleensä aiheeseen liittyviä juttuja.	<http://urn.fi/URN:NBN:fi:au:ykl:90.21>
Veronmaksajat Veronmaksajain Keskusliiton sivusto sisältää yhdistyksen lehdistötiedotteita, uusimpien tutkimusten tiivistelmät, liiton julkaisemaa tietoa tuloverotuksesta ja kansantaloudesta sekä esim. yhdistyksen laatimia verovinkkejä. Sivuilla on lisäksi tietoja koulutustilaisuuksista ja Veronmaksajain Keskusliiton jäseneduista. Järjestön jäseneksi voi liittyä, ja sen kustantamia julkaisuja voi tilata web-sivujen kautta.	<http://urn.fi/URN:NBN:fi:au:ykl:36.52> <http://urn.fi/URN:NBN:fi:au:ykl:33.32>
Honduras country profile Perustietoa, johtajat, tiedotusvälineet, tärkeimmät tapahtumat aikajanalla, kansallishymni.	<http://urn.fi/URN:NBN:fi:au:ykl:48.355>
Karjalainen Karjalaisen verkkoversio sisältää päivän uutiset jaoteltuina kotimaan ja maakunnan uutisiin sekä kulttuuri- ja urheilu-uutisiin.	<http://urn.fi/URN:NBN:fi:au:ykl:05.4>
Zilog	<http://urn.fi/URN:NBN:fi:au:ykl:61.44>
Creative Chemistry Sivuston sisältö on suunniteltu sekä oppilasta että opettajaa ajatellen. Sivulla on mm. valmiita tehtäväpapereita sekä pelejä, pähkinöitä ja tietokilpailuja.	<http://urn.fi/URN:NBN:fi:au:ykl:54>
Sisäasiainministeriö : Yhteispalvelut Sisäasiainministeriön Yhteispalvelu tarjoaa tietoa siitä, miten kuntien ja valtion palvelujen yhteispalvelu on suunniteltu ja miten se toimii. Sivustosta löytyvät yhteispalvelupisteet lääneittäin.	<http://urn.fi/URN:NBN:fi:au:ykl:35.11>
Assemblix - kehittäjän kanava Ohjelmistoalan ammattilaisille ja alasta kiinnostuneille tarkoitettu uutis- ja ajankohtaisjulkaisu. Sisällöstä vastaa Harri Talvitie, joka on toiminut mm. MikroPC-lehden vakituisena avustajana.	<http://urn.fi/URN:NBN:fi:au:ykl:61.3>
UDK ry. :Tampereen yliopiston informaatiotutkimuksen opiskelijat Tampereen yliopiston informaatiotutkimuksen opiskelijoiden ainejärjestö. Tietoa toiminnasta, linkkejä ja jäsenten blogikirjoituksia.	<http://urn.fi/URN:NBN:fi:au:ykl:38.41>
Schweizerische Vereinigung der Freunde Finnlands Tietoa yhdistyksestä, sen toiminnasta, suomalaisista kulttuuriryhmistä (esim. suomalaisista kouluista, kuoroista, kirjastosta) Sveitsissä ja linkkejä mm. yhdistyksen kymmenen paikallisosaston kotisivuille. Sivuilla on myös reaaliaikainen keskustelupalsta Chatbox.	<http://urn.fi/URN:NBN:fi:au:ykl:32.6>
Nyyti Opiskelijoiden oma mielen hyvinvointia edistävä yhteisö Nyyti ry, esittelee henkiseen hyvinvointiin liittyviä teemoja sekä lähinnä pääkaupunkiseudun korkeakouluopiskelijoille suunnattuja palvelujaan. Niitä ovat mm. erilaiset henkistä tukea tarjoavat ryhmät, tukikeskus ja sähköpostipäivystys Virtuaaliolkapää, jossa vapaaehtoiset opiskelijapäivystäjät vastaavat luottamuksellisesti kysymyksiin. Yhdistyksen taustalla on pääkaupunkiseudun opiskelijajärjestöjä, Ylioppilaiden terveydenhoitosäätiö ja Suomen mielenterveysseura.	<http://urn.fi/URN:NBN:fi:au:ykl:59.563> <http://urn.fi/URN:NBN:fi:au:ykl:59.56> <http://urn.fi/URN:NBN:fi:au:ykl:59.241>
Kultasuklaa Suklaata käsityönä valmistavan yrityksen sivulla kysytään, miksi suklaa herättää intohimoja? Tietoa myös yrityksen vaiheista, kaakaon ja suklaan historiasta ja niiden teollisesta tuotannosta.	<http://urn.fi/URN:NBN:fi:au:ykl:68.24>
Eila Hiltunen Kuvanveistäjä, professori Eila Hiltusen värikkäät elämänvaiheet, Sibelius-monumentin tarina, tiivistelmä Hiltusesta kirjoitetusta teoksesta Credo sekä kuvia hänen töistään.	<http://urn.fi/URN:NBN:fi:au:ykl:73.92>
Suomen Pankki Suomen Pankin sivuilta löytyy tietoa rahapolitiikasta ja rahoitusmarkkinoista. Sivuilla kerrotaan Suomen Pankin tehtävästä Suomen keskuspankkina, rahapolitiikasta, rahoitusmarkkinoista, maksujärjestelmistäja kansainvälisestä rahapolitiikasta sekä yhteistyöstä. Täältä löytyy sekä Suomen Pankin että Euroopan Keskuspankin julkaisuja. Sivuilla on linkki monipuoliseen tietopalveluun.	<http://urn.fi/URN:NBN:fi:au:ykl:36.22>
Jyväskylän avoin yliopisto Opintotarjonta, ohjeita opiskelijalle, tietoa tutkintotavoitteisesta opiskelusta.	<http://urn.fi/URN:NBN:fi:au:ykl:38.41>
Country Health Profiles Information Pan American Health Organization jakaa tietoa terveysoloista Amerikan maista maittain - matkailijaa kiinnostanevat etenkin eteläisen Amerikan ja Karibian maat.	<http://urn.fi/URN:NBN:fi:au:ykl:40.7> <http://urn.fi/URN:NBN:fi:au:ykl:40.71>
Kirjastojärjestelmät nyt! - ad hoc raportti 2009 Raportti tarjoaa tietoa yleisten kirjastojen järjestelmien kehityksestä, nykytilasta ja tulevaisuuden näkymistä. Perinteisten kirjastojärjestelmien lisäksi raportissa käsitellään myös kirjastojen tuottamia verkkopalveluja.	<http://urn.fi/URN:NBN:fi:au:ykl:02.31>
Jordan Country Profile Faktat, johtajat, tiedotusvälineet, kansallislaulu, tärkeimmät tapahtumat aikajanalla, artikkeleita, analyysejä	<http://urn.fi/URN:NBN:fi:au:ykl:48.11>
Arab News Newspaper Arabimaailman uutisia.	<http://urn.fi/URN:NBN:fi:au:ykl:05.4>
World War I Document Archive Vapaa-ehtoisten koostama palvelu sisältää tekstidokumentteja, kuva-arkisto, sopimuksia, henkilöhakemisto ja elämäkertoja.	<http://urn.fi/URN:NBN:fi:au:ykl:90.34>
Oriveden Opisto Kansanvalistusseuran opisto kertoo sivullaan kirjoittajille tarjoamastaa etä-, lähi- ja monimuoto-opetuksesta.	<http://urn.fi/URN:NBN:fi:au:ykl:86.07>
8notes.com Nuottitiedostoina klassisia sävelmiä, jazzia ja perinnemusiikkia, sekä riffejä populaarimusiikkia ja TV-tunnussävelmiä. Myös audio- ja MIDI-tiedostot kappaleista, sekä opetusartikkeleita.	<http://urn.fi/URN:NBN:fi:au:ykl:78>
Eläkeläisten uutiset Eläkeläisten uutiset on verkkolehti, joka palvelee eläkeläisiä ja ikääntyneitä. Lehti sisältää uutisia ja ajankohtaisasioita sekä tietoa eläkeasioista.	<http://urn.fi/URN:NBN:fi:au:ykl:32.4>
Pohjois-Karjalan vaellusreittiopas Opas sisältää reittiesittelyjä ja reittihaun, jonka avulla voi etsiä Pohjois-Karjalan vaellusreittejä mm. paikkakunnan tai reitin vaikeustason mukaan. Info-osiossa on tietoa alueen luonnosta ja ohjeita vaeltajille.	<http://urn.fi/URN:NBN:fi:au:ykl:42.76>
Sanakirja.org Ilmaisen verkkosanakirjan kielivalikoimaan kuuluvat suomi, bulgaria, englanti, espanja, esperanto, hollanti, italia, kreikka, latina, latvia, liettua, norja, portugali, puola, ranska, ruotsi, saksa, tanska, turkki, tšekki, unkari, venäjä ja viro.	<http://urn.fi/URN:NBN:fi:au:ykl:87> <http://urn.fi/URN:NBN:fi:au:ykl:87.038>
A Country Study: Singapore Laajahko ja monipuolinen esittely on vuonna painetun kirjan nettiversio.	<http://urn.fi/URN:NBN:fi:au:ykl:48.14>
Learning about the Holocaust through Art Oppimateriaali holokaustista. Aihetta lähestytään taideteosten ja taiteilijoiden elämäkertojen kautta. Interaktiivinen osio rekisteröityneille. Aineisto englanniksi, espanjaksi, hepreaksi ja venäjäksi.	<http://urn.fi/URN:NBN:fi:au:ykl:74.3> <http://urn.fi/URN:NBN:fi:au:ykl:74> <http://urn.fi/URN:NBN:fi:au:ykl:32.2>
Lohtajan kirkkomusiikkijuhlat Lohtajan kirkkomusiikkijuhlien ohjelmisto ja esiintyjät.	<http://urn.fi/URN:NBN:fi:au:ykl:78>
Didrichsenin taidemuseo Didrichsenin taidemuseon aukioloajat ja kokoelmat. Museopeda-osassa on tehtäviä oppilasryhmille käytettäviksi.	<http://urn.fi/URN:NBN:fi:au:ykl:70.062>
Object Services and Consulting Sivuilla on lista olio- ja komponenttimaailmaan liittyvistä termeistä. Termit on jaoteltu keskinäisten suhteidensa mukaan loogisesti.	<http://urn.fi/URN:NBN:fi:au:ykl:61.3>
Tilastot Kuntaliiton ilmaisessa palvelussa voi vertailla kuntien, seutukuntien tai maakuntien tilastotietoja toisiinsa. Tiedot voi halutessaan tulostaa suoraan Excel-taulukoksi.	<http://urn.fi/URN:NBN:fi:au:ykl:35.4>
Sähkö- ja elektroniikkalaiteromun kierrätys Sivuilta löytyy lähin elektroniikka- ja sähköromun keräyspiste sekä tietoa romun kierrätyksestä.	<http://urn.fi/URN:NBN:fi:au:ykl:66.94>
Apteekkikulma.fi Kouvolan I apteekin verkkokaupassa myydään apteekkituotteita, kuten apteekkikosmetiikkaa, luontaistuotteita ja apteekin käsikauppatuotteita (ei esim. särkylääkkeitä).	<http://urn.fi/URN:NBN:fi:au:ykl:59.43>
AboutScotland.com Sivuille on koottu tietoa Skotlannin hotelleista ja muista majoitusvaihtoehdoista sekä nähtävyyksistä.	<http://urn.fi/URN:NBN:fi:au:ykl:45.16>
Suomen Dartsliitto ry Suomen Dartsliiton kotisivut. Sivuilta löytyvät kilpailukalenteri, rankinglistat, sarjat ja pisteet.	<http://urn.fi/URN:NBN:fi:au:ykl:79.7>
